orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
416408893639,APEX4848390000006,416408893639, Buy,NQM6,NQ,E-Mini NASDAQ 100,,,,416408893671, Canceled,-2,0,0.25,,416408893671,04/20/2026 21:54:25,4/20/26,1,Tradingview, Limit,26852.75,,26852.75,,,,,,,USD
416408893641,APEX4848390000006,416408893641, Buy,NQM6,NQ,E-Mini NASDAQ 100,,,,416408893683, Canceled,-2,0,0.25,,416408893683,04/20/2026 22:03:29,4/20/26,1,Tradingview, Stop,,27188.00,,27188.0,,,,,,USD
416408893647,APEX4848390000006,416408893647, Sell,NQM6,NQ,E-Mini NASDAQ 100,,,,416408893647, Canceled,-2,0,0.25,,416408893647,04/20/2026 21:48:26,4/20/26,1,Tradingview, Limit,26810.75,,26810.75,,,,,,,USD
416408893649,APEX4848390000006,416408893649, Sell,NQM6,NQ,E-Mini NASDAQ 100,,,,416408893677, Canceled,-2,0,0.25,,416408893677,04/20/2026 21:55:31,4/20/26,1,Tradingview, Stop,,26270.25,,26270.25,,,,,,USD
416408893688,APEX4848390000006,416408893688, Buy,ESM6,ES,E-Mini S&P 500,,,,416408893917, Canceled,-2,0,0.25,,416408893917,04/21/2026 11:34:23,4/21/26,1,Tradingview, Limit,7034.00,,7034.0,,,,,,,USD
416408893691,APEX4848390000006,416408893691, Sell,ESM6,ES,E-Mini S&P 500,,,,416408893691, Canceled,-2,0,0.25,,416408893691,04/21/2026 06:11:13,4/21/26,1,Tradingview, Limit,7179.75,,7179.75,,,,,,,USD
416408893693,APEX4848390000006,416408893693, Sell,ESM6,ES,E-Mini S&P 500,,,,416408893919, Canceled,-2,0,0.25,,416408893919,04/21/2026 11:34:23,4/21/26,1,Tradingview, Stop,,7010.25,,7010.25,,,,,,USD
416408893696,APEX4848390000006,416408893696, Sell,YMM6,YM,E-Mini Dow ($5),,,,416408893723, Canceled,0,0,1.0,,416408893723,04/21/2026 06:37:34,4/21/26,1,Tradingview, Limit,50991,,50991.0,,,,,,,USD
416408893699,APEX4848390000006,416408893699, Buy,YMM6,YM,E-Mini Dow ($5),,,,416408893719, Canceled,0,0,1.0,,416408893719,04/21/2026 06:27:58,4/21/26,1,Tradingview, Limit,49325,,49325.0,,,,,,,USD
416408893701,APEX4848390000006,416408893701, Buy,YMM6,YM,E-Mini Dow ($5),,,,416408893725, Canceled,0,0,1.0,,416408893725,04/21/2026 06:37:34,4/21/26,1,Tradingview, Stop,,51193,,51193.0,,,,,,USD
416408893710,APEX4848390000006,416408893710, Buy,YMM6,YM,E-Mini Dow ($5),,,,416408893905, Canceled,0,0,1.0,,416408893905,04/21/2026 11:33:12,4/21/26,1,Tradingview, Limit,48742,,48742.0,,,,,,,USD
416408893713,APEX4848390000006,416408893713, Sell,YMM6,YM,E-Mini Dow ($5),,,,416408893713, Canceled,0,0,1.0,,416408893713,04/21/2026 06:27:36,4/21/26,1,Tradingview, Limit,50070,,50070.0,,,,,,,USD
416408893715,APEX4848390000006,416408893715, Sell,YMM6,YM,E-Mini Dow ($5),,,,416408893907, Canceled,0,0,1.0,,416408893907,04/21/2026 11:33:12,4/21/26,1,Tradingview, Stop,,48523,,48523.0,,,,,,USD
416408893730,APEX4848390000006,416408893730, Buy,RTYM6,RTY,E-Mini Russell 2000,,,,416408893991, Canceled,-2,0,0.1,,416408893991,04/21/2026 15:54:36,4/21/26,1,Tradingview, Limit,2690.80,,2690.8,,,,,,,USD
416408893733,APEX4848390000006,416408893733, Sell,RTYM6,RTY,E-Mini Russell 2000,,,,416408893733, Canceled,-2,0,0.1,,416408893733,04/21/2026 08:18:16,4/21/26,1,Tradingview, Limit,2819.30,,2819.3,,,,,,,USD
416408893735,APEX4848390000006,416408893735, Sell,RTYM6,RTY,E-Mini Russell 2000,,,,416408893993, Canceled,-2,0,0.1,,416408893993,04/21/2026 15:54:36,4/21/26,1,Tradingview, Stop,,2668.90,,2668.9,,,,,,USD
416408893796,APEX4848390000006,416408893796, Buy,NQM6,NQ,E-Mini NASDAQ 100,,,,416408893923, Canceled,-2,0,0.25,,416408893923,04/21/2026 11:35:12,4/21/26,1,Tradingview, Limit,26438.75,,26438.75,,,,,,,USD
416408893799,APEX4848390000006,416408893799, Sell,NQM6,NQ,E-Mini NASDAQ 100,,,,416408893799, Canceled,-2,0,0.25,,416408893799,04/21/2026 09:39:27,4/21/26,1,Tradingview, Limit,26798.75,,26798.75,,,,,,,USD
416408893801,APEX4848390000006,416408893801, Sell,NQM6,NQ,E-Mini NASDAQ 100,,,,416408893925, Canceled,-2,0,0.25,,416408893925,04/21/2026 11:35:12,4/21/26,1,Tradingview, Stop,,26372.25,,26372.25,,,,,,USD
416408893804,APEX4848390000006,416408893804, Sell,RTYM6,RTY,E-Mini Russell 2000,,,,416408893821, Canceled,-2,0,0.1,,416408893821,04/21/2026 09:54:27,4/21/26,1,Tradingview, Limit,2844.10,,2844.1,,,,,,,USD
416408893807,APEX4848390000006,416408893807, Buy,RTYM6,RTY,E-Mini Russell 2000,,,,416408893807, Canceled,-2,0,0.1,,416408893807,04/21/2026 09:41:13,4/21/26,1,Tradingview, Limit,2814.70,,2814.7,,,,,,,USD
416408893809,APEX4848390000006,416408893809, Buy,RTYM6,RTY,E-Mini Russell 2000,,,,416408893823, Canceled,-2,0,0.1,,416408893823,04/21/2026 09:54:27,4/21/26,1,Tradingview, Stop,,2865.50,,2865.5,,,,,,USD
416408893936,APEX4848390000006,416408893936, Sell,MCLM6,MCL,Micro Crude Oil,91.11,1,04/21/2026 15:42:04,416408893936, Filled,-2,0,0.01,,416408893936,04/21/2026 15:27:35,4/21/26,1,Tradingview, Limit,91.11,,91.11,,1,91.11,91.11,,"9,111.00",USD
416408893939,APEX4848390000006,416408893939, Buy,MCLM6,MCL,Micro Crude Oil,89.7,1,04/21/2026 16:09:48,416408893997, Filled,-2,0,0.01,,416408893997,04/21/2026 15:58:15,4/21/26,1,Tradingview, Limit,89.72,,89.72,,1,89.70,89.7,,"8,970.00",USD
416408893941,APEX4848390000006,416408893941, Buy,MCLM6,MCL,Micro Crude Oil,,,,416408893960, Canceled,-2,0,0.01,,416408893960,04/21/2026 15:42:29,4/21/26,1,Tradingview, Stop,,96.25,,96.25,,,,,,USD
416408894010,APEX4848390000006,416408894010, Sell,MCLM6,MCL,Micro Crude Oil,,,,416408894023, Canceled,-2,0,0.01,,416408894023,04/21/2026 16:33:15,4/21/26,1,Tradingview, Limit,95.45,,95.45,,,,,,,USD
416408894013,APEX4848390000006,416408894013, Buy,MCLM6,MCL,Micro Crude Oil,,,,416408894013, Canceled,-2,0,0.01,,416408894013,04/21/2026 16:24:33,4/21/26,1,Tradingview, Limit,90.78,,90.78,,,,,,,USD
416408894016,APEX4848390000006,416408894016, Sell,NQM6,NQ,E-Mini NASDAQ 100,,,,416408894027, Canceled,-2,0,0.25,,416408894027,04/21/2026 16:34:19,4/21/26,1,Tradingview, Limit,26923.50,,26923.5,,,,,,,USD
416408894019,APEX4848390000006,416408894019, Buy,NQM6,NQ,E-Mini NASDAQ 100,,,,416408894019, Canceled,-2,0,0.25,,416408894019,04/21/2026 16:32:27,4/21/26,1,Tradingview, Limit,26654.75,,26654.75,,,,,,,USD
416408894021,APEX4848390000006,416408894021, Buy,NQM6,NQ,E-Mini NASDAQ 100,,,,416408894029, Canceled,-2,0,0.25,,416408894029,04/21/2026 16:34:19,4/21/26,1,Tradingview, Stop,,26974.00,,26974.0,,,,,,USD
